"report date,""location"",""location type"",""data field"",""data field code"",""time period"",""time period type"",""value"",""unit"""
2016-03-26,Rio de Janeiro,state,municipality microcephaly suspected,BR0008,,,42,municipalities
2016-03-26,Rondonia,state,municipality microcephaly suspected,BR0008,,,5,municipalities
2016-03-26,Roraima,state,municipality microcephaly suspected,BR0008,,,5,municipalities
2016-03-26,Santa Catarina,state,municipality microcephaly suspected,BR0008,,,3,municipalities
2016-03-26,Sergipe,state,municipality microcephaly suspected,BR0008,,,50,municipalities
2016-03-26,Sao Paulo,state,municipality microcephaly suspected,BR0008,,,70,municipalities
2016-03-26,Tocantins,state,municipality microcephaly suspected,BR0008,,,47,municipalities
2016-03-26,Acre,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-26,Alagoas,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-03-26,Bahia,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-26,Ceara,state,microcephaly fatal confirmed,BR0006,,,15,cases
2016-03-26,Distrito Federal,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-26,Espirito Santo,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-03-26,Goias,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-26,Maranhao,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-26,Mato Grosso,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-26,Minas Gerais,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-03-26,Paraiba,state,microcephaly fatal confirmed,BR0006,,,8,cases
2016-03-26,Parana,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-26,Pernambuco,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-03-26,Piaui,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-03-26,Rio Grande do Norte,state,microcephaly fatal confirmed,BR0006,,,9,cases
2016-03-26,Rio Grande do Sul,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-26,Rio de Janeiro,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-03-26,Sergipe,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-03-26,Sao Paulo,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-26,Tocantins,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-26,Acre,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-26,Alagoas,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-26,Bahia,state,microcephaly fatal not,BR0007,,,1,cases
2016-03-26,Ceara,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-26,Distrito Federal,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-26,Espirito Santo,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-26,Goias,state,microcephaly fatal not,BR0007,,,2,cases
2016-03-26,Maranhao,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-26,Mato Grosso,state,microcephaly fatal not,BR0007,,,3,cases
2016-03-26,Minas Gerais,state,microcephaly fatal not,BR0007,,,2,cases
2016-03-26,Paraiba,state,microcephaly fatal not,BR0007,,,2,cases
2016-03-26,Parana,state,microcephaly fatal not,BR0007,,,2,cases
2016-03-26,Pernambuco,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-26,Piaui,state,microcephaly fatal not,BR0007,,,3,cases
2016-03-26,Rio Grande do Norte,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-26,Rio Grande do Sul,state,microcephaly fatal not,BR0007,,,4,cases
2016-03-26,Rio de Janeiro,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-26,Sergipe,state,microcephaly fatal not,BR0007,,,1,cases
2016-03-26,Sao Paulo,state,microcephaly fatal not,BR0007,,,2,cases
2016-03-26,Tocantins,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-26,Acre,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-03-26,Alagoas,state,microcephaly fatal under investigation,BR0005,,,3,cases
2016-03-26,Bahia,state,microcephaly fatal under investigation,BR0005,,,27,cases
2016-03-26,Ceara,state,microcephaly fatal under investigation,BR0005,,,13,cases
2016-03-26,Distrito Federal,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-03-26,Espirito Santo,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-03-26,Goias,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-03-26,Maranhao,state,microcephaly fatal under investigation,BR0005,,,5,cases
2016-03-26,Mato Grosso,state,microcephaly fatal under investigation,BR0005,,,5,cases
2016-03-26,Minas Gerais,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-03-26,Paraiba,state,microcephaly fatal under investigation,BR0005,,,11,cases
2016-03-26,Parana,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-03-26,Pernambuco,state,microcephaly fatal under investigation,BR0005,,,42,cases
2016-03-26,Piaui,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-03-26,Rio Grande do Norte,state,microcephaly fatal under investigation,BR0005,,,6,cases
2016-03-26,Rio Grande do Sul,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-03-26,Rio de Janeiro,state,microcephaly fatal under investigation,BR0005,,,8,cases
2016-03-26,Sergipe,state,microcephaly fatal under investigation,BR0005,,,4,cases
2016-03-26,Sao Paulo,state,microcephaly fatal under investigation,BR0005,,,2,cases
2016-03-26,Tocantins,state,microcephaly fatal under investigation,BR0005,,,9,cases
2016-04-02,Acre,state,microcephaly confirmed,BR0002,,,1,cases
2016-04-02,Alagoas,state,microcephaly confirmed,BR0002,,,52,cases
2016-04-02,Amapa,state,microcephaly confirmed,BR0002,,,3,cases
2016-04-02,Amazonas,state,microcephaly confirmed,BR0002,,,1,cases
2016-04-02,Bahia,state,microcephaly confirmed,BR0002,,,194,cases
2016-04-02,Ceara,state,microcephaly confirmed,BR0002,,,76,cases
2016-04-02,Distrito Federal,state,microcephaly confirmed,BR0002,,,4,cases
2016-04-02,Espirito Santo,state,microcephaly confirmed,BR0002,,,4,cases
2016-04-02,Goias,state,microcephaly confirmed,BR0002,,,9,cases
2016-04-02,Maranhao,state,microcephaly confirmed,BR0002,,,66,cases
2016-04-02,Mato Grosso,state,microcephaly confirmed,BR0002,,,14,cases
2016-04-02,Mato Grosso do Sul,state,microcephaly confirmed,BR0002,,,2,cases
2016-04-02,Minas Gerais,state,microcephaly confirmed,BR0002,,,2,cases
2016-04-02,Para,state,microcephaly confirmed,BR0002,,,1,cases
2016-04-02,Paraiba,state,microcephaly confirmed,BR0002,,,103,cases
2016-04-02,Parana,state,microcephaly confirmed,BR0002,,,1,cases
2016-04-02,Pernambuco,state,microcephaly confirmed,BR0002,,,303,cases
2016-04-02,Piaui,state,microcephaly confirmed,BR0002,,,70,cases
2016-04-02,Rio Grande do Norte,state,microcephaly confirmed,BR0002,,,83,cases
2016-04-02,Rio Grande do Sul,state,microcephaly confirmed,BR0002,,,2,cases
2016-04-02,Rio de Janeiro,state,microcephaly confirmed,BR0002,,,21,cases
2016-04-02,Rondonia,state,microcephaly confirmed,BR0002,,,3,cases
2016-04-02,,,microcephaly confirmed,BR0002,NA,NA,0,cases
2016-04-02,Santa Catarina,state,microcephaly confirmed,BR0002,,,0,cases
2016-04-02,Sergipe,state,microcephaly confirmed,BR0002,,,31,cases
2016-04-02,Sao Paulo,state,microcephaly confirmed,BR0002,,,0,cases
2016-04-02,Tocantins,state,microcephaly confirmed,BR0002,,,0,cases
2016-04-02,Acre,state,microcephaly not,BR0003,,,2,cases
2016-04-02,Alagoas,state,microcephaly not,BR0003,,,131,cases
2016-04-02,Amapa,state,microcephaly not,BR0003,,,0,cases
2016-04-02,Amazonas,state,microcephaly not,BR0003,,,1,cases
2016-04-02,Bahia,state,microcephaly not,BR0003,,,134,cases
2016-04-02,Ceara,state,microcephaly not,BR0003,,,114,cases
2016-04-02,Distrito Federal,state,microcephaly not,BR0003,,,32,cases
2016-04-02,Espirito Santo,state,microcephaly not,BR0003,,,18,cases
2016-04-02,Goias,state,microcephaly not,BR0003,,,30,cases
2016-04-02,Maranhao,state,microcephaly not,BR0003,,,34,cases
2016-04-02,Mato Grosso,state,microcephaly not,BR0003,,,71,cases
2016-04-02,Mato Grosso do Sul,state,microcephaly not,BR0003,,,11,cases
2016-04-02,Minas Gerais,state,microcephaly not,BR0003,,,46,cases
2016-04-02,Para,state,microcephaly not,BR0003,,,0,cases
2016-04-02,Paraiba,state,microcephaly not,BR0003,,,364,cases
2016-04-02,Parana,state,microcephaly not,BR0003,,,25,cases
2016-04-02,Pernambuco,state,microcephaly not,BR0003,,,490,cases
2016-04-02,Piaui,state,microcephaly not,BR0003,,,49,cases
2016-04-02,Rio Grande do Norte,state,microcephaly not,BR0003,,,35,cases
2016-04-02,Rio Grande do Sul,state,microcephaly not,BR0003,,,30,cases
2016-04-02,Rio de Janeiro,state,microcephaly not,BR0003,,,62,cases
2016-04-02,Rondonia,state,microcephaly not,BR0003,,,4,cases
2016-04-02,,,microcephaly not,BR0003,NA,NA,0,cases
2016-04-02,Santa Catarina,state,microcephaly not,BR0003,,,3,cases
2016-04-02,Sergipe,state,microcephaly not,BR0003,,,17,cases
2016-04-02,Sao Paulo,state,microcephaly not,BR0003,,,94,cases
2016-04-02,Tocantins,state,microcephaly not,BR0003,,,17,cases
2016-04-02,Acre,state,microcephaly under investigation,BR0001,,,30,cases
2016-04-02,Alagoas,state,microcephaly under investigation,BR0001,,,72,cases
2016-04-02,Amapa,state,microcephaly under investigation,BR0001,,,2,cases
2016-04-02,Amazonas,state,microcephaly under investigation,BR0001,,,11,cases
2016-04-02,Bahia,state,microcephaly under investigation,BR0001,,,663,cases
2016-04-02,Ceara,state,microcephaly under investigation,BR0001,,,247,cases
2016-04-02,Distrito Federal,state,microcephaly under investigation,BR0001,,,1,cases
2016-04-02,Espirito Santo,state,microcephaly under investigation,BR0001,,,91,cases
2016-04-02,Goias,state,microcephaly under investigation,BR0001,,,82,cases
2016-04-02,Maranhao,state,microcephaly under investigation,BR0001,,,135,cases
2016-04-02,Mato Grosso,state,microcephaly under investigation,BR0001,,,113,cases
2016-04-02,Mato Grosso do Sul,state,microcephaly under investigation,BR0001,,,5,cases
2016-04-02,Minas Gerais,state,microcephaly under investigation,BR0001,,,28,cases
2016-04-02,Para,state,microcephaly under investigation,BR0001,,,23,cases
2016-04-02,Paraiba,state,microcephaly under investigation,BR0001,,,386,cases
2016-04-02,Parana,state,microcephaly under investigation,BR0001,,,5,cases
2016-04-02,Pernambuco,state,microcephaly under investigation,BR0001,,,1053,cases
2016-04-02,Piaui,state,microcephaly under investigation,BR0001,,,31,cases
2016-04-02,Rio Grande do Norte,state,microcephaly under investigation,BR0001,,,290,cases
2016-04-02,Rio Grande do Sul,state,microcephaly under investigation,BR0001,,,25,cases
2016-04-02,Rio de Janeiro,state,microcephaly under investigation,BR0001,,,297,cases
2016-04-02,Rondonia,state,microcephaly under investigation,BR0001,,,5,cases
2016-04-02,,,microcephaly under investigation,BR0001,NA,NA,16,cases
2016-04-02,Santa Catarina,state,microcephaly under investigation,BR0001,,,0,cases
2016-04-02,Sergipe,state,microcephaly under investigation,BR0001,,,157,cases
2016-04-02,Sao Paulo,state,microcephaly under investigation,BR0001,,,162,cases
2016-04-02,Tocantins,state,microcephaly under investigation,BR0001,,,116,cases
2016-04-02,Acre,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-02,Alagoas,state,municipality microcephaly,BR0004,,,23,municipalities
2016-04-02,Amapa,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-02,Amazonas,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-02,Bahia,state,municipality microcephaly,BR0004,,,51,municipalities
2016-04-02,Ceara,state,municipality microcephaly,BR0004,,,36,municipalities
2016-04-02,Distrito Federal,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-02,Espirito Santo,state,municipality microcephaly,BR0004,,,4,municipalities
2016-04-02,Goias,state,municipality microcephaly,BR0004,,,8,municipalities
2016-04-02,Maranhao,state,municipality microcephaly,BR0004,,,29,municipalities
2016-04-02,Mato Grosso,state,municipality microcephaly,BR0004,,,4,municipalities
2016-04-02,Mato Grosso do Sul,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-02,Minas Gerais,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-02,Para,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-02,Paraiba,state,municipality microcephaly,BR0004,,,43,municipalities
2016-04-02,Parana,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-02,Pernambuco,state,municipality microcephaly,BR0004,,,95,municipalities
2016-04-02,Piaui,state,municipality microcephaly,BR0004,,,28,municipalities
2016-04-02,Rio Grande do Norte,state,municipality microcephaly,BR0004,,,36,municipalities
2016-04-02,Rio Grande do Sul,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-02,Rio de Janeiro,state,municipality microcephaly,BR0004,,,4,municipalities
2016-04-02,Rondonia,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-02,Roraima,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-04-02,Santa Catarina,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-04-02,Sergipe,state,municipality microcephaly,BR0004,,,15,municipalities
2016-04-02,Sao Paulo,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-04-02,Tocantins,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-04-02,Acre,state,municipality microcephaly suspected,BR0008,,,9,municipalities
2016-04-02,Alagoas,state,municipality microcephaly suspected,BR0008,,,69,municipalities
2016-04-02,Amapa,state,municipality microcephaly suspected,BR0008,,,2,municipalities
2016-04-02,Amazonas,state,municipality microcephaly suspected,BR0008,,,3,municipalities
2016-04-02,Bahia,state,municipality microcephaly suspected,BR0008,,,167,municipalities
2016-04-02,Ceara,state,municipality microcephaly suspected,BR0008,,,95,municipalities
2016-04-02,Distrito Federal,state,municipality microcephaly suspected,BR0008,,,1,municipalities
2016-04-02,Espirito Santo,state,municipality microcephaly suspected,BR0008,,,22,municipalities
2016-04-02,Goias,state,municipality microcephaly suspected,BR0008,,,27,municipalities
2016-04-02,Maranhao,state,municipality microcephaly suspected,BR0008,,,79,municipalities
2016-04-02,Mato Grosso,state,municipality microcephaly suspected,BR0008,,,33,municipalities
2016-04-02,Mato Grosso do Sul,state,municipality microcephaly suspected,BR0008,,,10,municipalities
2016-04-02,Minas Gerais,state,municipality microcephaly suspected,BR0008,,,48,municipalities
2016-04-02,Para,state,municipality microcephaly suspected,BR0008,,,18,municipalities
2016-04-02,Paraiba,state,municipality microcephaly suspected,BR0008,,,134,municipalities
2016-04-02,Parana,state,municipality microcephaly suspected,BR0008,,,22,municipalities
2016-04-02,Pernambuco,state,municipality microcephaly suspected,BR0008,,,173,municipalities
2016-04-02,Piaui,state,municipality microcephaly suspected,BR0008,,,58,municipalities
2016-04-02,Rio Grande do Norte,state,municipality microcephaly suspected,BR0008,,,80,municipalities
2016-04-02,Rio Grande do Sul,state,municipality microcephaly suspected,BR0008,,,29,municipalities
2016-04-02,Rio de Janeiro,state,municipality microcephaly suspected,BR0008,,,43,municipalities
2016-04-02,Rondonia,state,municipality microcephaly suspected,BR0008,,,5,municipalities
2016-04-02,Roraima,state,municipality microcephaly suspected,BR0008,,,5,municipalities
2016-04-02,Santa Catarina,state,municipality microcephaly suspected,BR0008,,,3,municipalities
2016-04-02,Sergipe,state,municipality microcephaly suspected,BR0008,,,52,municipalities
2016-04-02,Sao Paulo,state,municipality microcephaly suspected,BR0008,,,73,municipalities
2016-04-02,Tocantins,state,municipality microcephaly suspected,BR0008,,,47,municipalities
2016-04-02,Acre,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-02,Alagoas,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-04-02,Bahia,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-02,Ceara,state,microcephaly fatal confirmed,BR0006,,,15,cases
2016-04-02,Distrito Federal,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-02,Espirito Santo,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-02,Goias,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-02,Maranhao,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-02,Mato Grosso,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-02,Minas Gerais,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-02,Paraiba,state,microcephaly fatal confirmed,BR0006,,,8,cases
2016-04-02,Parana,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-02,Pernambuco,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-04-02,Piaui,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-04-02,Rio Grande do Norte,state,microcephaly fatal confirmed,BR0006,,,11,cases
2016-04-02,Rio Grande do Sul,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-02,Rio de Janeiro,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-02,Sergipe,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-04-02,Sao Paulo,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-02,Tocantins,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-02,Acre,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-02,Alagoas,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-02,Bahia,state,microcephaly fatal not,BR0007,,,1,cases
2016-04-02,Ceara,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-02,Distrito Federal,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-02,Espirito Santo,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-02,Goias,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-02,Maranhao,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-02,Mato Grosso,state,microcephaly fatal not,BR0007,,,3,cases
2016-04-02,Minas Gerais,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-02,Paraiba,state,microcephaly fatal not,BR0007,,,3,cases
2016-04-02,Parana,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-02,Pernambuco,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-02,Piaui,state,microcephaly fatal not,BR0007,,,3,cases
2016-04-02,Rio Grande do Norte,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-02,Rio Grande do Sul,state,microcephaly fatal not,BR0007,,,6,cases
2016-04-02,Rio de Janeiro,state,microcephaly fatal not,BR0007,,,1,cases
2016-04-02,Sergipe,state,microcephaly fatal not,BR0007,,,1,cases
2016-04-02,Sao Paulo,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-02,Tocantins,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-02,Acre,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-04-02,Alagoas,state,microcephaly fatal under investigation,BR0005,,,3,cases
2016-04-02,Bahia,state,microcephaly fatal under investigation,BR0005,,,28,cases
2016-04-02,Ceara,state,microcephaly fatal under investigation,BR0005,,,13,cases
2016-04-02,Distrito Federal,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-04-02,Espirito Santo,state,microcephaly fatal under investigation,BR0005,,,3,cases
2016-04-02,Goias,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-04-02,Maranhao,state,microcephaly fatal under investigation,BR0005,,,5,cases
2016-04-02,Mato Grosso,state,microcephaly fatal under investigation,BR0005,,,5,cases
2016-04-02,Minas Gerais,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-04-02,Paraiba,state,microcephaly fatal under investigation,BR0005,,,11,cases
2016-04-02,Parana,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-04-02,Pernambuco,state,microcephaly fatal under investigation,BR0005,,,43,cases
2016-04-02,Piaui,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-04-02,Rio Grande do Norte,state,microcephaly fatal under investigation,BR0005,,,5,cases
2016-04-02,Rio Grande do Sul,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-04-02,Rio de Janeiro,state,microcephaly fatal under investigation,BR0005,,,12,cases
2016-04-02,Sergipe,state,microcephaly fatal under investigation,BR0005,,,4,cases
2016-04-02,Sao Paulo,state,microcephaly fatal under investigation,BR0005,,,2,cases
2016-04-02,Tocantins,state,microcephaly fatal under investigation,BR0005,,,11,cases
2016-04-09,Acre,state,microcephaly confirmed,BR0002,,,0,cases
2016-04-09,Alagoas,state,microcephaly confirmed,BR0002,,,55,cases
2016-04-09,Amapa,state,microcephaly confirmed,BR0002,,,3,cases
2016-04-09,Amazonas,state,microcephaly confirmed,BR0002,,,2,cases
2016-04-09,Bahia,state,microcephaly confirmed,BR0002,,,203,cases
2016-04-09,Ceara,state,microcephaly confirmed,BR0002,,,80,cases
2016-04-09,Distrito Federal,state,microcephaly confirmed,BR0002,,,4,cases
2016-04-09,Espirito Santo,state,microcephaly confirmed,BR0002,,,6,cases
2016-04-09,Goias,state,microcephaly confirmed,BR0002,,,9,cases
2016-04-09,Maranhao,state,microcephaly confirmed,BR0002,,,84,cases
2016-04-09,Mato Grosso,state,microcephaly confirmed,BR0002,,,15,cases
2016-04-09,Mato Grosso do Sul,state,microcephaly confirmed,BR0002,,,2,cases
2016-04-09,Minas Gerais,state,microcephaly confirmed,BR0002,,,2,cases
2016-04-09,Para,state,microcephaly confirmed,BR0002,,,1,cases
2016-04-09,Paraiba,state,microcephaly confirmed,BR0002,,,105,cases
2016-04-09,Parana,state,microcephaly confirmed,BR0002,,,2,cases
2016-04-09,Pernambuco,state,microcephaly confirmed,BR0002,,,312,cases
2016-04-09,Piaui,state,microcephaly confirmed,BR0002,,,72,cases
2016-04-09,Rio Grande do Norte,state,microcephaly confirmed,BR0002,,,85,cases
2016-04-09,Rio Grande do Sul,state,microcephaly confirmed,BR0002,,,2,cases
2016-04-09,Rio de Janeiro,state,microcephaly confirmed,BR0002,,,35,cases
2016-04-09,Rondonia,state,microcephaly confirmed,BR0002,,,3,cases
2016-04-09,Roraima,state,microcephaly confirmed,BR0002,,,0,cases
2016-04-09,Santa Catarina,state,microcephaly confirmed,BR0002,,,0,cases
2016-04-09,Sergipe,state,microcephaly confirmed,BR0002,,,31,cases
2016-04-09,Sao Paulo,state,microcephaly confirmed,BR0002,,,0,cases
2016-04-09,Tocantins,state,microcephaly confirmed,BR0002,,,0,cases
2016-04-09,Acre,state,microcephaly not,BR0003,,,12,cases
2016-04-09,Alagoas,state,microcephaly not,BR0003,,,136,cases
2016-04-09,Amapa,state,microcephaly not,BR0003,,,0,cases
2016-04-09,Amazonas,state,microcephaly not,BR0003,,,2,cases
2016-04-09,Bahia,state,microcephaly not,BR0003,,,144,cases
2016-04-09,Ceara,state,microcephaly not,BR0003,,,117,cases
2016-04-09,Distrito Federal,state,microcephaly not,BR0003,,,31,cases
2016-04-09,Espirito Santo,state,microcephaly not,BR0003,,,19,cases
2016-04-09,Goias,state,microcephaly not,BR0003,,,37,cases
2016-04-09,Maranhao,state,microcephaly not,BR0003,,,42,cases
2016-04-09,Mato Grosso,state,microcephaly not,BR0003,,,71,cases
2016-04-09,Mato Grosso do Sul,state,microcephaly not,BR0003,,,13,cases
2016-04-09,Minas Gerais,state,microcephaly not,BR0003,,,46,cases
2016-04-09,Para,state,microcephaly not,BR0003,,,0,cases
2016-04-09,Paraiba,state,microcephaly not,BR0003,,,364,cases
2016-04-09,Parana,state,microcephaly not,BR0003,,,25,cases
2016-04-09,Pernambuco,state,microcephaly not,BR0003,,,664,cases
2016-04-09,Piaui,state,microcephaly not,BR0003,,,57,cases
2016-04-09,Rio Grande do Norte,state,microcephaly not,BR0003,,,34,cases
2016-04-09,Rio Grande do Sul,state,microcephaly not,BR0003,,,36,cases
2016-04-09,Rio de Janeiro,state,microcephaly not,BR0003,,,78,cases
2016-04-09,Rondonia,state,microcephaly not,BR0003,,,5,cases
2016-04-09,Roraima,state,microcephaly not,BR0003,,,0,cases
2016-04-09,Santa Catarina,state,microcephaly not,BR0003,,,3,cases
2016-04-09,Sergipe,state,microcephaly not,BR0003,,,17,cases
2016-04-09,Sao Paulo,state,microcephaly not,BR0003,,,96,cases
2016-04-09,Tocantins,state,microcephaly not,BR0003,,,17,cases
2016-04-09,Acre,state,microcephaly under investigation,BR0001,,,23,cases
2016-04-09,Alagoas,state,microcephaly under investigation,BR0001,,,74,cases
2016-04-09,Amapa,state,microcephaly under investigation,BR0001,,,2,cases
2016-04-09,Amazonas,state,microcephaly under investigation,BR0001,,,9,cases
2016-04-09,Bahia,state,microcephaly under investigation,BR0001,,,667,cases
2016-04-09,Ceara,state,microcephaly under investigation,BR0001,,,254,cases
2016-04-09,Distrito Federal,state,microcephaly under investigation,BR0001,,,2,cases
2016-04-09,Espirito Santo,state,microcephaly under investigation,BR0001,,,96,cases
2016-04-09,Goias,state,microcephaly under investigation,BR0001,,,75,cases
2016-04-09,Maranhao,state,microcephaly under investigation,BR0001,,,112,cases
2016-04-09,Mato Grosso,state,microcephaly under investigation,BR0001,,,116,cases
2016-04-09,Mato Grosso do Sul,state,microcephaly under investigation,BR0001,,,3,cases
2016-04-09,Minas Gerais,state,microcephaly under investigation,BR0001,,,31,cases
2016-04-09,Para,state,microcephaly under investigation,BR0001,,,23,cases
2016-04-09,Paraiba,state,microcephaly under investigation,BR0001,,,388,cases
2016-04-09,Parana,state,microcephaly under investigation,BR0001,,,6,cases
2016-04-09,Pernambuco,state,microcephaly under investigation,BR0001,,,873,cases
2016-04-09,Piaui,state,microcephaly under investigation,BR0001,,,25,cases
2016-04-09,Rio Grande do Norte,state,microcephaly under investigation,BR0001,,,295,cases
2016-04-09,Rio Grande do Sul,state,microcephaly under investigation,BR0001,,,21,cases
2016-04-09,Rio de Janeiro,state,microcephaly under investigation,BR0001,,,281,cases
2016-04-09,Rondonia,state,microcephaly under investigation,BR0001,,,4,cases
2016-04-09,Roraima,state,microcephaly under investigation,BR0001,,,16,cases
2016-04-09,Santa Catarina,state,microcephaly under investigation,BR0001,,,1,cases
2016-04-09,Sergipe,state,microcephaly under investigation,BR0001,,,159,cases
2016-04-09,Sao Paulo,state,microcephaly under investigation,BR0001,,,163,cases
2016-04-09,Tocantins,state,microcephaly under investigation,BR0001,,,117,cases
2016-04-09,Acre,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-04-09,Alagoas,state,municipality microcephaly,BR0004,,,24,municipalities
2016-04-09,Amapa,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-09,Amazonas,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-09,Bahia,state,municipality microcephaly,BR0004,,,51,municipalities
2016-04-09,Ceara,state,municipality microcephaly,BR0004,,,38,municipalities
2016-04-09,Distrito Federal,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-09,Espirito Santo,state,municipality microcephaly,BR0004,,,6,municipalities
2016-04-09,Goias,state,municipality microcephaly,BR0004,,,8,municipalities
2016-04-09,Maranhao,state,municipality microcephaly,BR0004,,,41,municipalities
2016-04-09,Mato Grosso,state,municipality microcephaly,BR0004,,,5,municipalities
2016-04-09,Mato Grosso do Sul,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-09,Minas Gerais,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-09,Para,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-09,Paraiba,state,municipality microcephaly,BR0004,,,44,municipalities
2016-04-09,Parana,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-09,Pernambuco,state,municipality microcephaly,BR0004,,,96,municipalities
2016-04-09,Piaui,state,municipality microcephaly,BR0004,,,28,municipalities
2016-04-09,Rio Grande do Norte,state,municipality microcephaly,BR0004,,,36,municipalities
