"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
2016-03-26,Brazil-Amapa,state,municipality_microcephaly_suspected,BR0008,,,NA,municipalities
2016-03-26,Brazil-Amazonas,state,municipality_microcephaly_suspected,BR0008,,,3,municipalities
2016-03-26,Brazil-Bahia,state,municipality_microcephaly_suspected,BR0008,,,165,municipalities
2016-03-26,Brazil-Ceara,state,municipality_microcephaly_suspected,BR0008,,,94,municipalities
2016-03-26,Brazil-Distrito_Federal,state,municipality_microcephaly_suspected,BR0008,,,1,municipalities
2016-03-26,Brazil-Espirito_Santo,state,municipality_microcephaly_suspected,BR0008,,,22,municipalities
2016-03-26,Brazil-Goias,state,municipality_microcephaly_suspected,BR0008,,,26,municipalities
2016-03-26,Brazil-Maranhao,state,municipality_microcephaly_suspected,BR0008,,,79,municipalities
2016-03-26,Brazil-Mato_Grosso,state,municipality_microcephaly_suspected,BR0008,,,32,municipalities
2016-03-26,Brazil-Mato_Grosso_do_Sul,state,municipality_microcephaly_suspected,BR0008,,,10,municipalities
2016-03-26,Brazil-Minas_Gerais,state,municipality_microcephaly_suspected,BR0008,,,48,municipalities
2016-03-26,Brazil-Para,state,municipality_microcephaly_suspected,BR0008,,,17,municipalities
2016-03-26,Brazil-Paraiba,state,municipality_microcephaly_suspected,BR0008,,,133,municipalities
2016-03-26,Brazil-Parana,state,municipality_microcephaly_suspected,BR0008,,,20,municipalities
2016-03-26,Brazil-Pernambuco,state,municipality_microcephaly_suspected,BR0008,,,173,municipalities
2016-03-26,Brazil-Piaui,state,municipality_microcephaly_suspected,BR0008,,,56,municipalities
2016-03-26,Brazil-Rio_Grande_do_Norte,state,municipality_microcephaly_suspected,BR0008,,,79,municipalities
2016-03-26,Brazil-Rio_Grande_do_Sul,state,municipality_microcephaly_suspected,BR0008,,,28,municipalities
2016-03-26,Brazil-Rio_de_Janeiro,state,municipality_microcephaly_suspected,BR0008,,,42,municipalities
2016-03-26,Brazil-Rondonia,state,municipality_microcephaly_suspected,BR0008,,,5,municipalities
2016-03-26,Brazil-Roraima,state,municipality_microcephaly_suspected,BR0008,,,5,municipalities
2016-03-26,Brazil-Santa_Catarina,state,municipality_microcephaly_suspected,BR0008,,,3,municipalities
2016-03-26,Brazil-Sergipe,state,municipality_microcephaly_suspected,BR0008,,,50,municipalities
2016-03-26,Brazil-Sao_Paulo,state,municipality_microcephaly_suspected,BR0008,,,70,municipalities
2016-03-26,Brazil-Tocantins,state,municipality_microcephaly_suspected,BR0008,,,47,municipalities
2016-03-26,Brazil-Acre,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-26,Brazil-Alagoas,state,microcephaly_fatal_confirmed,BR0006,,,3,cases
2016-03-26,Brazil-Bahia,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-26,Brazil-Ceara,state,microcephaly_fatal_confirmed,BR0006,,,15,cases
2016-03-26,Brazil-Distrito_Federal,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-26,Brazil-Espirito_Santo,state,microcephaly_fatal_confirmed,BR0006,,,1,cases
2016-03-26,Brazil-Goias,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-26,Brazil-Maranhao,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-26,Brazil-Mato_Grosso,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-26,Brazil-Minas_Gerais,state,microcephaly_fatal_confirmed,BR0006,,,1,cases
2016-03-26,Brazil-Paraiba,state,microcephaly_fatal_confirmed,BR0006,,,8,cases
2016-03-26,Brazil-Parana,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-26,Brazil-Pernambuco,state,microcephaly_fatal_confirmed,BR0006,,,3,cases
2016-03-26,Brazil-Piaui,state,microcephaly_fatal_confirmed,BR0006,,,3,cases
2016-03-26,Brazil-Rio_Grande_do_Norte,state,microcephaly_fatal_confirmed,BR0006,,,9,cases
2016-03-26,Brazil-Rio_Grande_do_Sul,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-26,Brazil-Rio_de_Janeiro,state,microcephaly_fatal_confirmed,BR0006,,,1,cases
2016-03-26,Brazil-Sergipe,state,microcephaly_fatal_confirmed,BR0006,,,3,cases
2016-03-26,Brazil-Sao_Paulo,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-26,Brazil-Tocantins,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-26,Brazil-Acre,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-26,Brazil-Alagoas,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-26,Brazil-Bahia,state,microcephaly_fatal_not,BR0007,,,1,cases
2016-03-26,Brazil-Ceara,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-26,Brazil-Distrito_Federal,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-26,Brazil-Espirito_Santo,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-26,Brazil-Goias,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-03-26,Brazil-Maranhao,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-26,Brazil-Mato_Grosso,state,microcephaly_fatal_not,BR0007,,,3,cases
2016-03-26,Brazil-Minas_Gerais,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-03-26,Brazil-Paraiba,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-03-26,Brazil-Parana,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-03-26,Brazil-Pernambuco,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-26,Brazil-Piaui,state,microcephaly_fatal_not,BR0007,,,3,cases
2016-03-26,Brazil-Rio_Grande_do_Norte,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-26,Brazil-Rio_Grande_do_Sul,state,microcephaly_fatal_not,BR0007,,,4,cases
2016-03-26,Brazil-Rio_de_Janeiro,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-26,Brazil-Sergipe,state,microcephaly_fatal_not,BR0007,,,1,cases
2016-03-26,Brazil-Sao_Paulo,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-03-26,Brazil-Tocantins,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-26,Brazil-Acre,state,microcephaly_fatal_under_investigation,BR0005,,,1,cases
2016-03-26,Brazil-Alagoas,state,microcephaly_fatal_under_investigation,BR0005,,,3,cases
2016-03-26,Brazil-Bahia,state,microcephaly_fatal_under_investigation,BR0005,,,27,cases
2016-03-26,Brazil-Ceara,state,microcephaly_fatal_under_investigation,BR0005,,,13,cases
2016-03-26,Brazil-Distrito_Federal,state,microcephaly_fatal_under_investigation,BR0005,,,1,cases
2016-03-26,Brazil-Espirito_Santo,state,microcephaly_fatal_under_investigation,BR0005,,,1,cases
2016-03-26,Brazil-Goias,state,microcephaly_fatal_under_investigation,BR0005,,,1,cases
2016-03-26,Brazil-Maranhao,state,microcephaly_fatal_under_investigation,BR0005,,,5,cases
2016-03-26,Brazil-Mato_Grosso,state,microcephaly_fatal_under_investigation,BR0005,,,5,cases
2016-03-26,Brazil-Minas_Gerais,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-03-26,Brazil-Paraiba,state,microcephaly_fatal_under_investigation,BR0005,,,11,cases
2016-03-26,Brazil-Parana,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-03-26,Brazil-Pernambuco,state,microcephaly_fatal_under_investigation,BR0005,,,42,cases
2016-03-26,Brazil-Piaui,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-03-26,Brazil-Rio_Grande_do_Norte,state,microcephaly_fatal_under_investigation,BR0005,,,6,cases
2016-03-26,Brazil-Rio_Grande_do_Sul,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-03-26,Brazil-Rio_de_Janeiro,state,microcephaly_fatal_under_investigation,BR0005,,,8,cases
2016-03-26,Brazil-Sergipe,state,microcephaly_fatal_under_investigation,BR0005,,,4,cases
2016-03-26,Brazil-Sao_Paulo,state,microcephaly_fatal_under_investigation,BR0005,,,2,cases
2016-03-26,Brazil-Tocantins,state,microcephaly_fatal_under_investigation,BR0005,,,9,cases
2016-04-02,Brazil-Acre,state,microcephaly_confirmed,BR0002,,,1,cases
2016-04-02,Brazil-Alagoas,state,microcephaly_confirmed,BR0002,,,52,cases
2016-04-02,Brazil-Amapa,state,microcephaly_confirmed,BR0002,,,3,cases
2016-04-02,Brazil-Amazonas,state,microcephaly_confirmed,BR0002,,,1,cases
2016-04-02,Brazil-Bahia,state,microcephaly_confirmed,BR0002,,,194,cases
2016-04-02,Brazil-Ceara,state,microcephaly_confirmed,BR0002,,,76,cases
2016-04-02,Brazil-Distrito_Federal,state,microcephaly_confirmed,BR0002,,,4,cases
2016-04-02,Brazil-Espirito_Santo,state,microcephaly_confirmed,BR0002,,,4,cases
2016-04-02,Brazil-Goias,state,microcephaly_confirmed,BR0002,,,9,cases
2016-04-02,Brazil-Maranhao,state,microcephaly_confirmed,BR0002,,,66,cases
2016-04-02,Brazil-Mato_Grosso,state,microcephaly_confirmed,BR0002,,,14,cases
2016-04-02,Brazil-Mato_Grosso_do_Sul,state,microcephaly_confirmed,BR0002,,,2,cases
2016-04-02,Brazil-Minas_Gerais,state,microcephaly_confirmed,BR0002,,,2,cases
2016-04-02,Brazil-Para,state,microcephaly_confirmed,BR0002,,,1,cases
2016-04-02,Brazil-Paraiba,state,microcephaly_confirmed,BR0002,,,103,cases
2016-04-02,Brazil-Parana,state,microcephaly_confirmed,BR0002,,,1,cases
2016-04-02,Brazil-Pernambuco,state,microcephaly_confirmed,BR0002,,,303,cases
2016-04-02,Brazil-Piaui,state,microcephaly_confirmed,BR0002,,,70,cases
2016-04-02,Brazil-Rio_Grande_do_Norte,state,microcephaly_confirmed,BR0002,,,83,cases
2016-04-02,Brazil-Rio_Grande_do_Sul,state,microcephaly_confirmed,BR0002,,,2,cases
2016-04-02,Brazil-Rio_de_Janeiro,state,microcephaly_confirmed,BR0002,,,21,cases
2016-04-02,Brazil-Rondonia,state,microcephaly_confirmed,BR0002,,,3,cases
2016-04-02,,,microcephaly_confirmed,BR0002,NA,NA,0,cases
2016-04-02,Brazil-Santa_Catarina,state,microcephaly_confirmed,BR0002,,,0,cases
2016-04-02,Brazil-Sergipe,state,microcephaly_confirmed,BR0002,,,31,cases
2016-04-02,Brazil-Sao_Paulo,state,microcephaly_confirmed,BR0002,,,0,cases
2016-04-02,Brazil-Tocantins,state,microcephaly_confirmed,BR0002,,,0,cases
2016-04-02,Brazil-Acre,state,microcephaly_not,BR0003,,,2,cases
2016-04-02,Brazil-Alagoas,state,microcephaly_not,BR0003,,,131,cases
2016-04-02,Brazil-Amapa,state,microcephaly_not,BR0003,,,0,cases
2016-04-02,Brazil-Amazonas,state,microcephaly_not,BR0003,,,1,cases
2016-04-02,Brazil-Bahia,state,microcephaly_not,BR0003,,,134,cases
2016-04-02,Brazil-Ceara,state,microcephaly_not,BR0003,,,114,cases
2016-04-02,Brazil-Distrito_Federal,state,microcephaly_not,BR0003,,,32,cases
2016-04-02,Brazil-Espirito_Santo,state,microcephaly_not,BR0003,,,18,cases
2016-04-02,Brazil-Goias,state,microcephaly_not,BR0003,,,30,cases
2016-04-02,Brazil-Maranhao,state,microcephaly_not,BR0003,,,34,cases
2016-04-02,Brazil-Mato_Grosso,state,microcephaly_not,BR0003,,,71,cases
2016-04-02,Brazil-Mato_Grosso_do_Sul,state,microcephaly_not,BR0003,,,11,cases
2016-04-02,Brazil-Minas_Gerais,state,microcephaly_not,BR0003,,,46,cases
2016-04-02,Brazil-Para,state,microcephaly_not,BR0003,,,0,cases
2016-04-02,Brazil-Paraiba,state,microcephaly_not,BR0003,,,364,cases
2016-04-02,Brazil-Parana,state,microcephaly_not,BR0003,,,25,cases
2016-04-02,Brazil-Pernambuco,state,microcephaly_not,BR0003,,,490,cases
2016-04-02,Brazil-Piaui,state,microcephaly_not,BR0003,,,49,cases
2016-04-02,Brazil-Rio_Grande_do_Norte,state,microcephaly_not,BR0003,,,35,cases
2016-04-02,Brazil-Rio_Grande_do_Sul,state,microcephaly_not,BR0003,,,30,cases
2016-04-02,Brazil-Rio_de_Janeiro,state,microcephaly_not,BR0003,,,62,cases
2016-04-02,Brazil-Rondonia,state,microcephaly_not,BR0003,,,4,cases
2016-04-02,,,microcephaly_not,BR0003,NA,NA,0,cases
2016-04-02,Brazil-Santa_Catarina,state,microcephaly_not,BR0003,,,3,cases
2016-04-02,Brazil-Sergipe,state,microcephaly_not,BR0003,,,17,cases
2016-04-02,Brazil-Sao_Paulo,state,microcephaly_not,BR0003,,,94,cases
2016-04-02,Brazil-Tocantins,state,microcephaly_not,BR0003,,,17,cases
2016-04-02,Brazil-Acre,state,microcephaly_under_investigation,BR0001,,,30,cases
2016-04-02,Brazil-Alagoas,state,microcephaly_under_investigation,BR0001,,,72,cases
2016-04-02,Brazil-Amapa,state,microcephaly_under_investigation,BR0001,,,2,cases
2016-04-02,Brazil-Amazonas,state,microcephaly_under_investigation,BR0001,,,11,cases
2016-04-02,Brazil-Bahia,state,microcephaly_under_investigation,BR0001,,,663,cases
2016-04-02,Brazil-Ceara,state,microcephaly_under_investigation,BR0001,,,247,cases
2016-04-02,Brazil-Distrito_Federal,state,microcephaly_under_investigation,BR0001,,,1,cases
2016-04-02,Brazil-Espirito_Santo,state,microcephaly_under_investigation,BR0001,,,91,cases
2016-04-02,Brazil-Goias,state,microcephaly_under_investigation,BR0001,,,82,cases
2016-04-02,Brazil-Maranhao,state,microcephaly_under_investigation,BR0001,,,135,cases
2016-04-02,Brazil-Mato_Grosso,state,microcephaly_under_investigation,BR0001,,,113,cases
2016-04-02,Brazil-Mato_Grosso_do_Sul,state,microcephaly_under_investigation,BR0001,,,5,cases
2016-04-02,Brazil-Minas_Gerais,state,microcephaly_under_investigation,BR0001,,,28,cases
2016-04-02,Brazil-Para,state,microcephaly_under_investigation,BR0001,,,23,cases
2016-04-02,Brazil-Paraiba,state,microcephaly_under_investigation,BR0001,,,386,cases
2016-04-02,Brazil-Parana,state,microcephaly_under_investigation,BR0001,,,5,cases
2016-04-02,Brazil-Pernambuco,state,microcephaly_under_investigation,BR0001,,,1053,cases
2016-04-02,Brazil-Piaui,state,microcephaly_under_investigation,BR0001,,,31,cases
2016-04-02,Brazil-Rio_Grande_do_Norte,state,microcephaly_under_investigation,BR0001,,,290,cases
2016-04-02,Brazil-Rio_Grande_do_Sul,state,microcephaly_under_investigation,BR0001,,,25,cases
2016-04-02,Brazil-Rio_de_Janeiro,state,microcephaly_under_investigation,BR0001,,,297,cases
2016-04-02,Brazil-Rondonia,state,microcephaly_under_investigation,BR0001,,,5,cases
2016-04-02,,,microcephaly_under_investigation,BR0001,NA,NA,16,cases
2016-04-02,Brazil-Santa_Catarina,state,microcephaly_under_investigation,BR0001,,,0,cases
2016-04-02,Brazil-Sergipe,state,microcephaly_under_investigation,BR0001,,,157,cases
2016-04-02,Brazil-Sao_Paulo,state,microcephaly_under_investigation,BR0001,,,162,cases
2016-04-02,Brazil-Tocantins,state,microcephaly_under_investigation,BR0001,,,116,cases
2016-04-02,Brazil-Acre,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-04-02,Brazil-Alagoas,state,municipality_microcephaly,BR0004,,,23,municipalities
2016-04-02,Brazil-Amapa,state,municipality_microcephaly,BR0004,,,2,municipalities
2016-04-02,Brazil-Amazonas,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-04-02,Brazil-Bahia,state,municipality_microcephaly,BR0004,,,51,municipalities
2016-04-02,Brazil-Ceara,state,municipality_microcephaly,BR0004,,,36,municipalities
2016-04-02,Brazil-Distrito_Federal,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-04-02,Brazil-Espirito_Santo,state,municipality_microcephaly,BR0004,,,4,municipalities
2016-04-02,Brazil-Goias,state,municipality_microcephaly,BR0004,,,8,municipalities
2016-04-02,Brazil-Maranhao,state,municipality_microcephaly,BR0004,,,29,municipalities
2016-04-02,Brazil-Mato_Grosso,state,municipality_microcephaly,BR0004,,,4,municipalities
2016-04-02,Brazil-Mato_Grosso_do_Sul,state,municipality_microcephaly,BR0004,,,2,municipalities
2016-04-02,Brazil-Minas_Gerais,state,municipality_microcephaly,BR0004,,,2,municipalities
2016-04-02,Brazil-Para,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-04-02,Brazil-Paraiba,state,municipality_microcephaly,BR0004,,,43,municipalities
2016-04-02,Brazil-Parana,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-04-02,Brazil-Pernambuco,state,municipality_microcephaly,BR0004,,,95,municipalities
2016-04-02,Brazil-Piaui,state,municipality_microcephaly,BR0004,,,28,municipalities
2016-04-02,Brazil-Rio_Grande_do_Norte,state,municipality_microcephaly,BR0004,,,36,municipalities
2016-04-02,Brazil-Rio_Grande_do_Sul,state,municipality_microcephaly,BR0004,,,2,municipalities
2016-04-02,Brazil-Rio_de_Janeiro,state,municipality_microcephaly,BR0004,,,4,municipalities
2016-04-02,Brazil-Rondonia,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-04-02,Brazil-Roraima,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-04-02,Brazil-Santa_Catarina,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-04-02,Brazil-Sergipe,state,municipality_microcephaly,BR0004,,,15,municipalities
2016-04-02,Brazil-Sao_Paulo,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-04-02,Brazil-Tocantins,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-04-02,Brazil-Acre,state,municipality_microcephaly_suspected,BR0008,,,9,municipalities
2016-04-02,Brazil-Alagoas,state,municipality_microcephaly_suspected,BR0008,,,69,municipalities
2016-04-02,Brazil-Amapa,state,municipality_microcephaly_suspected,BR0008,,,2,municipalities
2016-04-02,Brazil-Amazonas,state,municipality_microcephaly_suspected,BR0008,,,3,municipalities
2016-04-02,Brazil-Bahia,state,municipality_microcephaly_suspected,BR0008,,,167,municipalities
2016-04-02,Brazil-Ceara,state,municipality_microcephaly_suspected,BR0008,,,95,municipalities
2016-04-02,Brazil-Distrito_Federal,state,municipality_microcephaly_suspected,BR0008,,,1,municipalities
2016-04-02,Brazil-Espirito_Santo,state,municipality_microcephaly_suspected,BR0008,,,22,municipalities
2016-04-02,Brazil-Goias,state,municipality_microcephaly_suspected,BR0008,,,27,municipalities
2016-04-02,Brazil-Maranhao,state,municipality_microcephaly_suspected,BR0008,,,79,municipalities
2016-04-02,Brazil-Mato_Grosso,state,municipality_microcephaly_suspected,BR0008,,,33,municipalities
2016-04-02,Brazil-Mato_Grosso_do_Sul,state,municipality_microcephaly_suspected,BR0008,,,10,municipalities
2016-04-02,Brazil-Minas_Gerais,state,municipality_microcephaly_suspected,BR0008,,,48,municipalities
2016-04-02,Brazil-Para,state,municipality_microcephaly_suspected,BR0008,,,18,municipalities
2016-04-02,Brazil-Paraiba,state,municipality_microcephaly_suspected,BR0008,,,134,municipalities
2016-04-02,Brazil-Parana,state,municipality_microcephaly_suspected,BR0008,,,22,municipalities
2016-04-02,Brazil-Pernambuco,state,municipality_microcephaly_suspected,BR0008,,,173,municipalities
2016-04-02,Brazil-Piaui,state,municipality_microcephaly_suspected,BR0008,,,58,municipalities
2016-04-02,Brazil-Rio_Grande_do_Norte,state,municipality_microcephaly_suspected,BR0008,,,80,municipalities
2016-04-02,Brazil-Rio_Grande_do_Sul,state,municipality_microcephaly_suspected,BR0008,,,29,municipalities
2016-04-02,Brazil-Rio_de_Janeiro,state,municipality_microcephaly_suspected,BR0008,,,43,municipalities
2016-04-02,Brazil-Rondonia,state,municipality_microcephaly_suspected,BR0008,,,5,municipalities
2016-04-02,Brazil-Roraima,state,municipality_microcephaly_suspected,BR0008,,,5,municipalities
2016-04-02,Brazil-Santa_Catarina,state,municipality_microcephaly_suspected,BR0008,,,3,municipalities
2016-04-02,Brazil-Sergipe,state,municipality_microcephaly_suspected,BR0008,,,52,municipalities
2016-04-02,Brazil-Sao_Paulo,state,municipality_microcephaly_suspected,BR0008,,,73,municipalities
2016-04-02,Brazil-Tocantins,state,municipality_microcephaly_suspected,BR0008,,,47,municipalities
2016-04-02,Brazil-Acre,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-04-02,Brazil-Alagoas,state,microcephaly_fatal_confirmed,BR0006,,,3,cases
2016-04-02,Brazil-Bahia,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-04-02,Brazil-Ceara,state,microcephaly_fatal_confirmed,BR0006,,,15,cases
2016-04-02,Brazil-Distrito_Federal,state,microcephaly_fatal_confirmed,BR0006,,,1,cases
2016-04-02,Brazil-Espirito_Santo,state,microcephaly_fatal_confirmed,BR0006,,,1,cases
2016-04-02,Brazil-Goias,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-04-02,Brazil-Maranhao,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-04-02,Brazil-Mato_Grosso,state,microcephaly_fatal_confirmed,BR0006,,,1,cases
2016-04-02,Brazil-Minas_Gerais,state,microcephaly_fatal_confirmed,BR0006,,,1,cases
2016-04-02,Brazil-Paraiba,state,microcephaly_fatal_confirmed,BR0006,,,8,cases
2016-04-02,Brazil-Parana,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-04-02,Brazil-Pernambuco,state,microcephaly_fatal_confirmed,BR0006,,,3,cases
2016-04-02,Brazil-Piaui,state,microcephaly_fatal_confirmed,BR0006,,,3,cases
2016-04-02,Brazil-Rio_Grande_do_Norte,state,microcephaly_fatal_confirmed,BR0006,,,11,cases
2016-04-02,Brazil-Rio_Grande_do_Sul,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-04-02,Brazil-Rio_de_Janeiro,state,microcephaly_fatal_confirmed,BR0006,,,1,cases
2016-04-02,Brazil-Sergipe,state,microcephaly_fatal_confirmed,BR0006,,,3,cases
2016-04-02,Brazil-Sao_Paulo,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-04-02,Brazil-Tocantins,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-04-02,Brazil-Acre,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-04-02,Brazil-Alagoas,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-04-02,Brazil-Bahia,state,microcephaly_fatal_not,BR0007,,,1,cases
2016-04-02,Brazil-Ceara,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-04-02,Brazil-Distrito_Federal,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-04-02,Brazil-Espirito_Santo,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-04-02,Brazil-Goias,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-04-02,Brazil-Maranhao,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-04-02,Brazil-Mato_Grosso,state,microcephaly_fatal_not,BR0007,,,3,cases
2016-04-02,Brazil-Minas_Gerais,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-04-02,Brazil-Paraiba,state,microcephaly_fatal_not,BR0007,,,3,cases
2016-04-02,Brazil-Parana,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-04-02,Brazil-Pernambuco,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-04-02,Brazil-Piaui,state,microcephaly_fatal_not,BR0007,,,3,cases
2016-04-02,Brazil-Rio_Grande_do_Norte,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-04-02,Brazil-Rio_Grande_do_Sul,state,microcephaly_fatal_not,BR0007,,,6,cases
2016-04-02,Brazil-Rio_de_Janeiro,state,microcephaly_fatal_not,BR0007,,,1,cases
2016-04-02,Brazil-Sergipe,state,microcephaly_fatal_not,BR0007,,,1,cases
2016-04-02,Brazil-Sao_Paulo,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-04-02,Brazil-Tocantins,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-04-02,Brazil-Acre,state,microcephaly_fatal_under_investigation,BR0005,,,1,cases
2016-04-02,Brazil-Alagoas,state,microcephaly_fatal_under_investigation,BR0005,,,3,cases
2016-04-02,Brazil-Bahia,state,microcephaly_fatal_under_investigation,BR0005,,,28,cases
2016-04-02,Brazil-Ceara,state,microcephaly_fatal_under_investigation,BR0005,,,13,cases
2016-04-02,Brazil-Distrito_Federal,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-04-02,Brazil-Espirito_Santo,state,microcephaly_fatal_under_investigation,BR0005,,,3,cases
2016-04-02,Brazil-Goias,state,microcephaly_fatal_under_investigation,BR0005,,,1,cases
2016-04-02,Brazil-Maranhao,state,microcephaly_fatal_under_investigation,BR0005,,,5,cases
2016-04-02,Brazil-Mato_Grosso,state,microcephaly_fatal_under_investigation,BR0005,,,5,cases
2016-04-02,Brazil-Minas_Gerais,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-04-02,Brazil-Paraiba,state,microcephaly_fatal_under_investigation,BR0005,,,11,cases
2016-04-02,Brazil-Parana,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-04-02,Brazil-Pernambuco,state,microcephaly_fatal_under_investigation,BR0005,,,43,cases
2016-04-02,Brazil-Piaui,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-04-02,Brazil-Rio_Grande_do_Norte,state,microcephaly_fatal_under_investigation,BR0005,,,5,cases
2016-04-02,Brazil-Rio_Grande_do_Sul,state,microcephaly_fatal_under_investigation,BR0005,,,1,cases
2016-04-02,Brazil-Rio_de_Janeiro,state,microcephaly_fatal_under_investigation,BR0005,,,12,cases
2016-04-02,Brazil-Sergipe,state,microcephaly_fatal_under_investigation,BR0005,,,4,cases
2016-04-02,Brazil-Sao_Paulo,state,microcephaly_fatal_under_investigation,BR0005,,,2,cases
2016-04-02,Brazil-Tocantins,state,microcephaly_fatal_under_investigation,BR0005,,,11,cases
2016-04-09,Brazil-Acre,state,microcephaly_confirmed,BR0002,,,0,cases
2016-04-09,Brazil-Alagoas,state,microcephaly_confirmed,BR0002,,,55,cases
2016-04-09,Brazil-Amapa,state,microcephaly_confirmed,BR0002,,,3,cases
2016-04-09,Brazil-Amazonas,state,microcephaly_confirmed,BR0002,,,2,cases
2016-04-09,Brazil-Bahia,state,microcephaly_confirmed,BR0002,,,203,cases
2016-04-09,Brazil-Ceara,state,microcephaly_confirmed,BR0002,,,80,cases
2016-04-09,Brazil-Distrito_Federal,state,microcephaly_confirmed,BR0002,,,4,cases
2016-04-09,Brazil-Espirito_Santo,state,microcephaly_confirmed,BR0002,,,6,cases
2016-04-09,Brazil-Goias,state,microcephaly_confirmed,BR0002,,,9,cases
2016-04-09,Brazil-Maranhao,state,microcephaly_confirmed,BR0002,,,84,cases
2016-04-09,Brazil-Mato_Grosso,state,microcephaly_confirmed,BR0002,,,15,cases
2016-04-09,Brazil-Mato_Grosso_do_Sul,state,microcephaly_confirmed,BR0002,,,2,cases
2016-04-09,Brazil-Minas_Gerais,state,microcephaly_confirmed,BR0002,,,2,cases
2016-04-09,Brazil-Para,state,microcephaly_confirmed,BR0002,,,1,cases
2016-04-09,Brazil-Paraiba,state,microcephaly_confirmed,BR0002,,,105,cases
2016-04-09,Brazil-Parana,state,microcephaly_confirmed,BR0002,,,2,cases
2016-04-09,Brazil-Pernambuco,state,microcephaly_confirmed,BR0002,,,312,cases
2016-04-09,Brazil-Piaui,state,microcephaly_confirmed,BR0002,,,72,cases
2016-04-09,Brazil-Rio_Grande_do_Norte,state,microcephaly_confirmed,BR0002,,,85,cases
2016-04-09,Brazil-Rio_Grande_do_Sul,state,microcephaly_confirmed,BR0002,,,2,cases
